Serial_number:,,,,,,,
2161676,,,,,,,
Project ID:,,,,,,,
,,,,,,,
Location:,82.9850053°W 37.0859945°N ,,,,,,
,,,,,,,
LEVEL,,,,,,,
UNIT: m,,,,,,,
Offset: 0.000000 m,,,,,,,
TEMPERATURE,,,,,,,
UNIT: °C,,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,,,
24-Nov-24,10:38:58 PM,0,10.089,7.4,,24-11-24 22:38:58,
24-Nov-24,10:53:58 PM,0,10.089,7.4,,24-11-24 22:53:58,
24-Nov-24,11:08:58 PM,0,10.086,7.3,,24-11-24 23:08:58,
24-Nov-24,11:23:58 PM,0,10.086,7.3,,24-11-24 23:23:58,
24-Nov-24,11:38:58 PM,0,10.083,7.2,,24-11-24 23:38:58,
24-Nov-24,11:53:58 PM,0,10.083,7.2,,24-11-24 23:53:58,
25-Nov-24,12:08:58 AM,0,10.08,7.1,,25-11-24 00:08:58,
25-Nov-24,12:23:58 AM,0,10.079,7,,25-11-24 00:23:58,
25-Nov-24,12:38:58 AM,0,10.079,7,,25-11-24 00:38:58,
25-Nov-24,12:53:58 AM,0,10.079,6.9,,25-11-24 00:53:58,
25-Nov-24,1:08:58 AM,0,10.079,6.9,,25-11-24 01:08:58,
25-Nov-24,1:23:58 AM,0,10.079,6.8,,25-11-24 01:23:58,
25-Nov-24,1:38:58 AM,0,10.08,6.8,,25-11-24 01:38:58,
25-Nov-24,1:53:58 AM,0,10.083,6.7,,25-11-24 01:53:58,
25-Nov-24,2:08:58 AM,0,10.083,6.7,,25-11-24 02:08:58,
25-Nov-24,2:23:58 AM,0,10.085,6.7,,25-11-24 02:23:58,
25-Nov-24,2:38:58 AM,0,10.086,6.6,,25-11-24 02:38:58,
25-Nov-24,2:53:58 AM,0,10.089,6.6,,25-11-24 02:53:58,
25-Nov-24,3:08:58 AM,0,10.091,6.5,,25-11-24 03:08:58,
25-Nov-24,3:23:58 AM,0,10.097,6.5,,25-11-24 03:23:58,
25-Nov-24,3:38:58 AM,0,10.097,6.5,,25-11-24 03:38:58,
25-Nov-24,3:53:58 AM,0,10.097,6.4,,25-11-24 03:53:58,
25-Nov-24,4:08:58 AM,0,10.094,6.4,,25-11-24 04:08:58,
25-Nov-24,4:23:58 AM,0,10.094,6.4,,25-11-24 04:23:58,
25-Nov-24,4:38:58 AM,0,10.092,6.3,,25-11-24 04:38:58,
25-Nov-24,4:53:58 AM,0,10.091,6.3,,25-11-24 04:53:58,
25-Nov-24,5:08:58 AM,0,10.091,6.3,,25-11-24 05:08:58,
25-Nov-24,5:23:58 AM,0,10.089,6.3,,25-11-24 05:23:58,
25-Nov-24,5:38:58 AM,0,10.088,6.3,,25-11-24 05:38:58,
25-Nov-24,5:53:58 AM,0,10.086,6.2,,25-11-24 05:53:58,
25-Nov-24,6:08:58 AM,0,10.085,6.2,,25-11-24 06:08:58,
25-Nov-24,6:23:58 AM,0,10.085,6.2,,25-11-24 06:23:58,
25-Nov-24,6:38:58 AM,0,10.085,6.2,,25-11-24 06:38:58,
25-Nov-24,6:53:58 AM,0,10.085,6.2,,25-11-24 06:53:58,
25-Nov-24,7:08:58 AM,0,10.083,6.1,,25-11-24 07:08:58,
25-Nov-24,7:23:58 AM,0,10.083,6.1,,25-11-24 07:23:58,
25-Nov-24,7:38:58 AM,0,10.085,6.1,,25-11-24 07:38:58,
25-Nov-24,7:53:58 AM,0,10.083,6.1,,25-11-24 07:53:58,
25-Nov-24,8:08:58 AM,0,10.083,6.1,,25-11-24 08:08:58,
25-Nov-24,8:23:58 AM,0,10.083,6.1,,25-11-24 08:23:58,
25-Nov-24,8:38:58 AM,0,10.085,6.2,,25-11-24 08:38:58,
25-Nov-24,8:53:58 AM,0,10.085,6.2,,25-11-24 08:53:58,
25-Nov-24,9:08:58 AM,0,10.086,6.3,,25-11-24 09:08:58,
25-Nov-24,9:23:58 AM,0,10.085,6.3,,25-11-24 09:23:58,
25-Nov-24,9:38:58 AM,0,10.086,6.3,,25-11-24 09:38:58,
25-Nov-24,9:53:58 AM,0,10.088,6.4,,25-11-24 09:53:58,
25-Nov-24,10:08:58 AM,0,10.091,6.6,,25-11-24 10:08:58,
25-Nov-24,10:23:58 AM,0,10.094,6.8,,25-11-24 10:23:58,
25-Nov-24,10:38:58 AM,0,10.097,7.1,,25-11-24 10:38:58,
25-Nov-24,10:53:58 AM,0,10.098,7.3,,25-11-24 10:53:58,
25-Nov-24,11:08:58 AM,0,10.098,7.6,,25-11-24 11:08:58,
25-Nov-24,11:23:58 AM,0,10.095,7.8,,25-11-24 11:23:58,
25-Nov-24,11:38:58 AM,0,10.094,8.1,,25-11-24 11:38:58,
25-Nov-24,11:53:58 AM,0,10.092,8.3,,25-11-24 11:53:58,
25-Nov-24,12:08:58 PM,0,10.089,8.5,,25-11-24 12:08:58,
25-Nov-24,12:23:58 PM,0,10.083,8.7,,25-11-24 12:23:58,
25-Nov-24,12:38:58 PM,0,10.08,8.9,,25-11-24 12:38:58,
25-Nov-24,12:53:58 PM,0,10.08,9.1,,25-11-24 12:53:58,
25-Nov-24,1:08:58 PM,0,10.082,9.4,,25-11-24 13:08:58,
25-Nov-24,1:23:58 PM,0,10.082,9.6,,25-11-24 13:23:58,
25-Nov-24,1:38:58 PM,0,10.079,9.7,,25-11-24 13:38:58,
25-Nov-24,1:53:58 PM,0,10.074,9.8,,25-11-24 13:53:58,
25-Nov-24,2:08:58 PM,0,10.071,10.1,,25-11-24 14:08:58,
25-Nov-24,2:23:58 PM,0,10.067,10.3,,25-11-24 14:23:58,
25-Nov-24,2:38:58 PM,0,10.064,10.4,,25-11-24 14:38:58,
25-Nov-24,2:53:58 PM,0,10.065,10.5,,25-11-24 14:53:58,
25-Nov-24,3:08:58 PM,0,10.064,10.4,,25-11-24 15:08:58,
25-Nov-24,3:23:58 PM,0,10.068,10.4,,25-11-24 15:23:58,
25-Nov-24,3:38:58 PM,0,10.067,10.3,,25-11-24 15:38:58,
25-Nov-24,3:53:58 PM,0,10.07,10.3,,25-11-24 15:53:58,
25-Nov-24,4:08:58 PM,0,10.071,10.2,,25-11-24 16:08:58,
25-Nov-24,4:23:58 PM,0,10.074,10.2,,25-11-24 16:23:58,
25-Nov-24,4:38:58 PM,0,10.074,10.2,,25-11-24 16:38:58,
25-Nov-24,4:53:58 PM,0,10.073,10.2,,25-11-24 16:53:58,
25-Nov-24,5:08:58 PM,0,10.071,10.2,,25-11-24 17:08:58,
25-Nov-24,5:23:58 PM,0,10.071,10.2,,25-11-24 17:23:58,
25-Nov-24,5:38:58 PM,0,10.071,10.2,,25-11-24 17:38:58,
25-Nov-24,5:53:58 PM,0,10.071,10.1,,25-11-24 17:53:58,
25-Nov-24,6:08:58 PM,0,10.076,10.1,,25-11-24 18:08:58,
25-Nov-24,6:23:58 PM,0,10.076,10,,25-11-24 18:23:58,
25-Nov-24,6:38:58 PM,0,10.073,10,,25-11-24 18:38:58,
25-Nov-24,6:53:58 PM,0,10.071,10,,25-11-24 18:53:58,
25-Nov-24,7:08:58 PM,0,10.071,10,,25-11-24 19:08:58,
25-Nov-24,7:23:58 PM,0,10.07,10.1,,25-11-24 19:23:58,
25-Nov-24,7:38:58 PM,0,10.068,10.1,,25-11-24 19:38:58,
25-Nov-24,7:53:58 PM,0,10.067,10.1,,25-11-24 19:53:58,
25-Nov-24,8:08:58 PM,0,10.064,10.1,,25-11-24 20:08:58,
25-Nov-24,8:23:58 PM,0,10.062,10.1,,25-11-24 20:23:58,
25-Nov-24,8:38:58 PM,0,10.061,10.1,,25-11-24 20:38:58,
25-Nov-24,8:53:58 PM,0,10.061,10.2,,25-11-24 20:53:58,
25-Nov-24,9:08:58 PM,0,10.059,10.2,,25-11-24 21:08:58,
25-Nov-24,9:23:58 PM,0,10.056,10.2,,25-11-24 21:23:58,
25-Nov-24,9:38:58 PM,0,10.055,10.2,,25-11-24 21:38:58,
25-Nov-24,9:53:58 PM,0,10.053,10.2,,25-11-24 21:53:58,
25-Nov-24,10:08:58 PM,0,10.052,10.2,,25-11-24 22:08:58,
25-Nov-24,10:23:58 PM,0,10.052,10.3,,25-11-24 22:23:58,
25-Nov-24,10:38:58 PM,0,10.05,10.3,,25-11-24 22:38:58,
25-Nov-24,10:53:58 PM,0,10.049,10.3,,25-11-24 22:53:58,
25-Nov-24,11:08:58 PM,0,10.047,10.4,,25-11-24 23:08:58,
25-Nov-24,11:23:58 PM,0,10.044,10.4,,25-11-24 23:23:58,
25-Nov-24,11:38:58 PM,0,10.041,10.4,,25-11-24 23:38:58,
25-Nov-24,11:53:58 PM,0,10.041,10.4,,25-11-24 23:53:58,
26-Nov-24,12:08:58 AM,0,10.037,10.4,,26-11-24 00:08:58,
26-Nov-24,12:23:58 AM,0,10.035,10.4,,26-11-24 00:23:58,
26-Nov-24,12:38:58 AM,0,10.035,10.4,,26-11-24 00:38:58,
26-Nov-24,12:53:58 AM,0,10.035,10.4,,26-11-24 00:53:58,
26-Nov-24,1:08:58 AM,0,10.034,10.4,,26-11-24 01:08:58,
26-Nov-24,1:23:58 AM,0,10.037,10.4,,26-11-24 01:23:58,
26-Nov-24,1:38:58 AM,0,10.053,10.6,,26-11-24 01:38:58,
26-Nov-24,1:53:58 AM,0,10.055,10.6,,26-11-24 01:53:58,
26-Nov-24,2:08:58 AM,0,10.058,10.7,,26-11-24 02:08:58,
26-Nov-24,2:23:58 AM,0,10.062,10.7,,26-11-24 02:23:58,
26-Nov-24,2:38:58 AM,0,10.073,10.8,,26-11-24 02:38:58,
26-Nov-24,2:53:58 AM,0,10.079,10.8,,26-11-24 02:53:58,
26-Nov-24,3:08:58 AM,0,10.082,10.8,,26-11-24 03:08:58,
26-Nov-24,3:23:58 AM,0,10.085,10.8,,26-11-24 03:23:58,
26-Nov-24,3:38:58 AM,0,10.089,10.8,,26-11-24 03:38:58,
26-Nov-24,3:53:58 AM,0,10.095,10.8,,26-11-24 03:53:58,
26-Nov-24,4:08:58 AM,0,10.095,10.7,,26-11-24 04:08:58,
26-Nov-24,4:23:58 AM,0,10.097,10.7,,26-11-24 04:23:58,
26-Nov-24,4:38:58 AM,0,10.101,10.7,,26-11-24 04:38:58,
26-Nov-24,4:53:58 AM,0,10.109,10.7,,26-11-24 04:53:58,
26-Nov-24,5:08:58 AM,0,10.115,10.6,,26-11-24 05:08:58,
26-Nov-24,5:23:58 AM,0,10.118,10.6,,26-11-24 05:23:58,
26-Nov-24,5:38:58 AM,0,10.122,10.6,,26-11-24 05:38:58,
26-Nov-24,5:53:58 AM,0,10.124,10.5,,26-11-24 05:53:58,
26-Nov-24,6:08:58 AM,0,10.128,10.5,,26-11-24 06:08:58,
26-Nov-24,6:23:58 AM,0,10.131,10.5,,26-11-24 06:23:58,
26-Nov-24,6:38:58 AM,0,10.133,10.5,,26-11-24 06:38:58,
26-Nov-24,6:53:58 AM,0,10.133,10.4,,26-11-24 06:53:58,
26-Nov-24,7:08:58 AM,0,10.133,10.4,,26-11-24 07:08:58,
26-Nov-24,7:23:58 AM,0,10.134,10.4,,26-11-24 07:23:58,
26-Nov-24,7:38:58 AM,0,10.133,10.3,,26-11-24 07:38:58,
26-Nov-24,7:53:58 AM,0,10.134,10.3,,26-11-24 07:53:58,
26-Nov-24,8:08:58 AM,0,10.134,10.3,,26-11-24 08:08:58,
26-Nov-24,8:23:58 AM,0,10.136,10.2,,26-11-24 08:23:58,
26-Nov-24,8:38:58 AM,0,10.137,10.3,,26-11-24 08:38:58,
26-Nov-24,8:53:58 AM,0,10.139,10.3,,26-11-24 08:53:58,
26-Nov-24,9:08:58 AM,0,10.136,10.2,,26-11-24 09:08:58,
26-Nov-24,9:23:58 AM,0,10.136,10.2,,26-11-24 09:23:58,
26-Nov-24,9:38:58 AM,0,10.136,10.2,,26-11-24 09:38:58,
26-Nov-24,9:53:58 AM,0,10.136,10.2,,26-11-24 09:53:58,
26-Nov-24,10:08:58 AM,0,10.136,10.2,,26-11-24 10:08:58,
26-Nov-24,10:23:58 AM,0,10.137,10.2,,26-11-24 10:23:58,
26-Nov-24,10:38:58 AM,0,10.137,10.2,,26-11-24 10:38:58,
26-Nov-24,10:53:58 AM,0,10.14,10.3,,26-11-24 10:53:58,
26-Nov-24,11:08:58 AM,0,10.14,10.3,,26-11-24 11:08:58,
26-Nov-24,11:23:58 AM,0,10.142,10.4,,26-11-24 11:23:58,
26-Nov-24,11:38:58 AM,0,10.139,10.3,,26-11-24 11:38:58,
26-Nov-24,11:53:58 AM,0,10.14,10.4,,26-11-24 11:53:58,
26-Nov-24,12:08:58 PM,0,10.14,10.4,,26-11-24 12:08:58,
26-Nov-24,12:23:58 PM,0,10.139,10.3,,26-11-24 12:23:58,
26-Nov-24,12:38:58 PM,0,10.14,10.4,,26-11-24 12:38:58,
26-Nov-24,12:53:58 PM,0,10.139,10.4,,26-11-24 12:53:58,
26-Nov-24,1:08:58 PM,0,10.14,10.5,,26-11-24 13:08:58,
26-Nov-24,1:23:58 PM,0,10.139,10.5,,26-11-24 13:23:58,
26-Nov-24,1:38:58 PM,0,10.137,10.5,,26-11-24 13:38:58,
26-Nov-24,1:53:58 PM,0,10.136,10.5,,26-11-24 13:53:58,
26-Nov-24,2:08:58 PM,0,10.136,10.6,,26-11-24 14:08:58,
26-Nov-24,2:23:58 PM,0,10.133,10.6,,26-11-24 14:23:58,
26-Nov-24,2:38:58 PM,0,10.133,10.7,,26-11-24 14:38:58,
26-Nov-24,2:53:58 PM,0,10.133,10.6,,26-11-24 14:53:58,
26-Nov-24,3:08:58 PM,0,10.133,10.6,,26-11-24 15:08:58,
26-Nov-24,3:23:58 PM,0,10.131,10.6,,26-11-24 15:23:58,
26-Nov-24,3:38:58 PM,0,10.131,10.6,,26-11-24 15:38:58,
26-Nov-24,3:53:58 PM,0,10.131,10.5,,26-11-24 15:53:58,
26-Nov-24,4:08:58 PM,0,10.13,10.4,,26-11-24 16:08:58,
26-Nov-24,4:23:58 PM,0,10.127,10.3,,26-11-24 16:23:58,
26-Nov-24,4:38:58 PM,0,10.124,10.1,,26-11-24 16:38:58,
26-Nov-24,4:53:58 PM,0,10.121,10,,26-11-24 16:53:58,
26-Nov-24,5:08:58 PM,0,10.121,9.9,,26-11-24 17:08:58,
26-Nov-24,5:23:58 PM,0,10.121,9.9,,26-11-24 17:23:58,
26-Nov-24,5:38:58 PM,0,10.121,9.8,,26-11-24 17:38:58,
26-Nov-24,5:53:58 PM,0,10.121,9.7,,26-11-24 17:53:58,
26-Nov-24,6:08:58 PM,0,10.119,9.6,,26-11-24 18:08:58,
26-Nov-24,6:23:58 PM,0,10.122,9.5,,26-11-24 18:23:58,
26-Nov-24,6:38:58 PM,0,10.121,9.4,,26-11-24 18:38:58,
26-Nov-24,6:53:58 PM,0,10.122,9.3,,26-11-24 18:53:58,
26-Nov-24,7:08:58 PM,0,10.122,9.3,,26-11-24 19:08:58,
26-Nov-24,7:23:58 PM,0,10.122,9.2,,26-11-24 19:23:58,
26-Nov-24,7:38:58 PM,0,10.121,9.1,,26-11-24 19:38:58,
26-Nov-24,7:53:58 PM,0,10.119,9,,26-11-24 19:53:58,
26-Nov-24,8:08:58 PM,0,10.118,8.9,,26-11-24 20:08:58,
26-Nov-24,8:23:58 PM,0,10.119,8.9,,26-11-24 20:23:58,
26-Nov-24,8:38:58 PM,0,10.119,8.8,,26-11-24 20:38:58,
26-Nov-24,8:53:58 PM,0,10.121,8.7,,26-11-24 20:53:58,
26-Nov-24,9:08:58 PM,0,10.119,8.6,,26-11-24 21:08:58,
26-Nov-24,9:23:58 PM,0,10.121,8.6,,26-11-24 21:23:58,
26-Nov-24,9:38:58 PM,0,10.119,8.5,,26-11-24 21:38:58,
26-Nov-24,9:53:58 PM,0,10.121,8.4,,26-11-24 21:53:58,
26-Nov-24,10:08:58 PM,0,10.121,8.4,,26-11-24 22:08:58,
26-Nov-24,10:23:58 PM,0,10.118,8.3,,26-11-24 22:23:58,
26-Nov-24,10:38:58 PM,0,10.113,8.2,,26-11-24 22:38:58,
26-Nov-24,10:53:58 PM,0,10.115,8.2,,26-11-24 22:53:58,
26-Nov-24,11:08:58 PM,0,10.116,8.1,,26-11-24 23:08:58,
26-Nov-24,11:23:58 PM,0,10.118,8,,26-11-24 23:23:58,
26-Nov-24,11:38:58 PM,0,10.116,8,,26-11-24 23:38:58,
26-Nov-24,11:53:58 PM,0,10.116,7.9,,26-11-24 23:53:58,
27-Nov-24,12:08:58 AM,0,10.115,7.9,,27-11-24 00:08:58,
27-Nov-24,12:23:58 AM,0,10.112,7.8,,27-11-24 00:23:58,
27-Nov-24,12:38:58 AM,0,10.112,7.8,,27-11-24 00:38:58,
27-Nov-24,12:53:58 AM,0,10.112,7.7,,27-11-24 00:53:58,
27-Nov-24,1:08:58 AM,0,10.116,7.7,,27-11-24 01:08:58,
27-Nov-24,1:23:58 AM,0,10.112,7.6,,27-11-24 01:23:58,
27-Nov-24,1:38:58 AM,0,10.11,7.6,,27-11-24 01:38:58,
27-Nov-24,1:53:58 AM,0,10.11,7.6,,27-11-24 01:53:58,
27-Nov-24,2:08:58 AM,0,10.11,7.6,,27-11-24 02:08:58,
27-Nov-24,2:23:58 AM,0,10.109,7.5,,27-11-24 02:23:58,
27-Nov-24,2:38:58 AM,0,10.107,7.5,,27-11-24 02:38:58,
27-Nov-24,2:53:58 AM,0,10.107,7.5,,27-11-24 02:53:58,
27-Nov-24,3:08:58 AM,0,10.104,7.5,,27-11-24 03:08:58,
27-Nov-24,3:23:58 AM,0,10.104,7.5,,27-11-24 03:23:58,
27-Nov-24,3:38:58 AM,0,10.104,7.5,,27-11-24 03:38:58,
27-Nov-24,3:53:58 AM,0,10.101,7.4,,27-11-24 03:53:58,
27-Nov-24,4:08:58 AM,0,10.098,7.4,,27-11-24 04:08:58,
27-Nov-24,4:23:58 AM,0,10.097,7.4,,27-11-24 04:23:58,
27-Nov-24,4:38:58 AM,0,10.095,7.4,,27-11-24 04:38:58,
27-Nov-24,4:53:58 AM,0,10.097,7.4,,27-11-24 04:53:58,
27-Nov-24,5:08:58 AM,0,10.095,7.4,,27-11-24 05:08:58,
27-Nov-24,5:23:58 AM,0,10.095,7.4,,27-11-24 05:23:58,
27-Nov-24,5:38:58 AM,0,10.095,7.4,,27-11-24 05:38:58,
27-Nov-24,5:53:58 AM,0,10.095,7.4,,27-11-24 05:53:58,
27-Nov-24,6:08:58 AM,0,10.094,7.4,,27-11-24 06:08:58,
27-Nov-24,6:23:58 AM,0,10.094,7.4,,27-11-24 06:23:58,
27-Nov-24,6:38:58 AM,0,10.091,7.3,,27-11-24 06:38:58,
27-Nov-24,6:53:58 AM,0,10.092,7.3,,27-11-24 06:53:58,
27-Nov-24,7:08:58 AM,0,10.091,7.3,,27-11-24 07:08:58,
27-Nov-24,7:23:58 AM,0,10.091,7.3,,27-11-24 07:23:58,
27-Nov-24,7:38:58 AM,0,10.091,7.3,,27-11-24 07:38:58,
27-Nov-24,7:53:58 AM,0,10.091,7.3,,27-11-24 07:53:58,
27-Nov-24,8:08:58 AM,0,10.091,7.3,,27-11-24 08:08:58,
27-Nov-24,8:23:58 AM,0,10.091,7.4,,27-11-24 08:23:58,
27-Nov-24,8:38:58 AM,0,10.091,7.4,,27-11-24 08:38:58,
27-Nov-24,8:53:58 AM,0,10.091,7.4,,27-11-24 08:53:58,
27-Nov-24,9:08:58 AM,0,10.091,7.4,,27-11-24 09:08:58,
27-Nov-24,9:23:58 AM,0,10.094,7.5,,27-11-24 09:23:58,
27-Nov-24,9:38:58 AM,0,10.092,7.5,,27-11-24 09:38:58,
27-Nov-24,9:53:58 AM,0,10.092,7.5,,27-11-24 09:53:58,
27-Nov-24,10:08:58 AM,0,10.092,7.6,,27-11-24 10:08:58,
27-Nov-24,10:23:58 AM,0,10.092,7.7,,27-11-24 10:23:58,
27-Nov-24,10:38:58 AM,0,10.092,7.7,,27-11-24 10:38:58,
27-Nov-24,10:53:58 AM,0,10.092,7.8,,27-11-24 10:53:58,
27-Nov-24,11:08:58 AM,0,10.088,7.9,,27-11-24 11:08:58,
27-Nov-24,11:23:58 AM,0,10.079,7.9,,27-11-24 11:23:58,
27-Nov-24,11:38:58 AM,0,10.074,8,,27-11-24 11:38:58,
27-Nov-24,11:53:58 AM,0,10.074,8.1,,27-11-24 11:53:58,
27-Nov-24,12:08:58 PM,0,10.073,8.2,,27-11-24 12:08:58,
27-Nov-24,12:23:58 PM,0,10.07,8.3,,27-11-24 12:23:58,
27-Nov-24,12:38:58 PM,0,10.065,8.3,,27-11-24 12:38:58,
27-Nov-24,12:53:58 PM,0,10.062,8.4,,27-11-24 12:53:58,
27-Nov-24,1:08:58 PM,0,10.059,8.4,,27-11-24 13:08:58,
27-Nov-24,1:23:58 PM,0,10.053,8.6,,27-11-24 13:23:58,
27-Nov-24,1:38:58 PM,0,10.049,8.7,,27-11-24 13:38:58,
27-Nov-24,1:53:58 PM,0,10.04,8.8,,27-11-24 13:53:58,
27-Nov-24,2:08:58 PM,0,10.037,8.9,,27-11-24 14:08:58,
27-Nov-24,2:23:58 PM,0,10.035,9,,27-11-24 14:23:58,
27-Nov-24,2:38:58 PM,0,10.034,9,,27-11-24 14:38:58,
27-Nov-24,2:53:58 PM,0,10.031,9.1,,27-11-24 14:53:58,
27-Nov-24,3:08:58 PM,0,10.028,9.1,,27-11-24 15:08:58,
27-Nov-24,3:23:58 PM,0,10.028,9.1,,27-11-24 15:23:58,
27-Nov-24,3:38:58 PM,0,10.026,9.1,,27-11-24 15:38:58,
27-Nov-24,3:53:58 PM,0,10.028,9.1,,27-11-24 15:53:58,
27-Nov-24,4:08:58 PM,0,10.029,9.1,,27-11-24 16:08:58,
27-Nov-24,4:23:58 PM,0,10.026,9.1,,27-11-24 16:23:58,
27-Nov-24,4:38:58 PM,0,10.029,9.2,,27-11-24 16:38:58,
27-Nov-24,4:53:58 PM,0,10.029,9.2,,27-11-24 16:53:58,
27-Nov-24,5:08:58 PM,0,10.028,9.2,,27-11-24 17:08:58,
27-Nov-24,5:23:58 PM,0,10.026,9.2,,27-11-24 17:23:58,
27-Nov-24,5:38:58 PM,0,10.023,9.2,,27-11-24 17:38:58,
27-Nov-24,5:53:58 PM,0,10.022,9.2,,27-11-24 17:53:58,
27-Nov-24,6:08:58 PM,0,10.02,9.1,,27-11-24 18:08:58,
27-Nov-24,6:23:58 PM,0,10.019,9.1,,27-11-24 18:23:58,
27-Nov-24,6:38:58 PM,0,10.017,9.1,,27-11-24 18:38:58,
27-Nov-24,6:53:58 PM,0,10.019,9.1,,27-11-24 18:53:58,
27-Nov-24,7:08:58 PM,0,10.017,9.1,,27-11-24 19:08:58,
27-Nov-24,7:23:58 PM,0,10.016,9.1,,27-11-24 19:23:58,
27-Nov-24,7:38:58 PM,0,10.017,9.2,,27-11-24 19:38:58,
27-Nov-24,7:53:58 PM,0,10.013,9.1,,27-11-24 19:53:58,
27-Nov-24,8:08:58 PM,0,10.008,9.1,,27-11-24 20:08:58,
27-Nov-24,8:23:58 PM,0,10.005,9.1,,27-11-24 20:23:58,
27-Nov-24,8:38:58 PM,0,10.005,9.1,,27-11-24 20:38:58,
27-Nov-24,8:53:58 PM,0,10.004,9.1,,27-11-24 20:53:58,
27-Nov-24,9:08:58 PM,0,9.999,9.1,,27-11-24 21:08:58,
27-Nov-24,9:23:58 PM,0,9.995,9.1,,27-11-24 21:23:58,
27-Nov-24,9:38:58 PM,0,9.99,9.1,,27-11-24 21:38:58,
27-Nov-24,9:53:58 PM,0,9.986,9.1,,27-11-24 21:53:58,
27-Nov-24,10:08:58 PM,0,9.983,9.1,,27-11-24 22:08:58,
27-Nov-24,10:23:58 PM,0,9.978,9.1,,27-11-24 22:23:58,
27-Nov-24,10:38:58 PM,0,9.974,9.1,,27-11-24 22:38:58,
27-Nov-24,10:53:58 PM,0,9.962,9.1,,27-11-24 22:53:58,
27-Nov-24,11:08:58 PM,0,9.959,9.1,,27-11-24 23:08:58,
27-Nov-24,11:23:58 PM,0,9.957,9.1,,27-11-24 23:23:58,
27-Nov-24,11:38:58 PM,0,9.957,9.2,,27-11-24 23:38:58,
27-Nov-24,11:53:58 PM,0,9.963,9.2,,27-11-24 23:53:58,
28-Nov-24,12:08:58 AM,0,9.965,9.3,,28-11-24 00:08:58,
28-Nov-24,12:23:58 AM,0,9.966,9.3,,28-11-24 00:23:58,
28-Nov-24,12:38:58 AM,0,9.969,9.4,,28-11-24 00:38:58,
28-Nov-24,12:53:58 AM,0,9.968,9.4,,28-11-24 00:53:58,
28-Nov-24,1:08:58 AM,0,9.963,9.4,,28-11-24 01:08:58,
28-Nov-24,1:23:58 AM,0,9.96,9.5,,28-11-24 01:23:58,
28-Nov-24,1:38:58 AM,0,9.959,9.5,,28-11-24 01:38:58,
28-Nov-24,1:53:58 AM,0,9.957,9.5,,28-11-24 01:53:58,
28-Nov-24,2:08:58 AM,0,9.954,9.6,,28-11-24 02:08:58,
28-Nov-24,2:23:58 AM,0,9.951,9.6,,28-11-24 02:23:58,
28-Nov-24,2:38:58 AM,0,9.95,9.6,,28-11-24 02:38:58,
28-Nov-24,2:53:58 AM,0,9.948,9.6,,28-11-24 02:53:58,
28-Nov-24,3:08:58 AM,0,9.951,9.7,,28-11-24 03:08:58,
28-Nov-24,3:23:58 AM,0,9.951,9.7,,28-11-24 03:23:58,
28-Nov-24,3:38:58 AM,0,9.95,9.7,,28-11-24 03:38:58,
28-Nov-24,3:53:58 AM,0,9.948,9.7,,28-11-24 03:53:58,
28-Nov-24,4:08:58 AM,0,9.95,9.7,,28-11-24 04:08:58,
28-Nov-24,4:23:58 AM,0,9.951,9.7,,28-11-24 04:23:58,
28-Nov-24,4:38:58 AM,0,9.953,9.7,,28-11-24 04:38:58,
28-Nov-24,4:53:58 AM,0,9.954,9.7,,28-11-24 04:53:58,
28-Nov-24,5:08:58 AM,0,9.959,9.8,,28-11-24 05:08:58,
28-Nov-24,5:23:58 AM,0,9.966,9.8,,28-11-24 05:23:58,
28-Nov-24,5:38:58 AM,0,9.968,9.8,,28-11-24 05:38:58,
28-Nov-24,5:53:58 AM,0,9.971,9.8,,28-11-24 05:53:58,
28-Nov-24,6:08:58 AM,0,9.977,9.8,,28-11-24 06:08:58,
28-Nov-24,6:23:58 AM,0,9.983,9.8,,28-11-24 06:23:58,
28-Nov-24,6:38:58 AM,0,9.99,9.8,,28-11-24 06:38:58,
28-Nov-24,6:53:58 AM,0,9.995,9.8,,28-11-24 06:53:58,
28-Nov-24,7:08:58 AM,0,10.001,9.7,,28-11-24 07:08:58,
28-Nov-24,7:23:58 AM,0,10.005,9.7,,28-11-24 07:23:58,
28-Nov-24,7:38:58 AM,0,10.008,9.6,,28-11-24 07:38:58,
28-Nov-24,7:53:58 AM,0,10.014,9.6,,28-11-24 07:53:58,
28-Nov-24,8:08:58 AM,0,10.019,9.5,,28-11-24 08:08:58,
28-Nov-24,8:23:58 AM,0,10.023,9.5,,28-11-24 08:23:58,
28-Nov-24,8:38:58 AM,0,10.028,9.4,,28-11-24 08:38:58,
28-Nov-24,8:53:58 AM,0,10.031,9.4,,28-11-24 08:53:58,
28-Nov-24,9:08:58 AM,0,10.037,9.4,,28-11-24 09:08:58,
28-Nov-24,9:23:58 AM,0,10.04,9.3,,28-11-24 09:23:58,
28-Nov-24,9:38:58 AM,0,10.043,9.3,,28-11-24 09:38:58,
28-Nov-24,9:53:58 AM,0,10.046,9.2,,28-11-24 09:53:58,
28-Nov-24,10:08:58 AM,0,10.047,9.2,,28-11-24 10:08:58,
28-Nov-24,10:23:58 AM,0,10.05,9.2,,28-11-24 10:23:58,
28-Nov-24,10:38:58 AM,0,10.053,9.2,,28-11-24 10:38:58,
