"Plot Title: Cowan Cummunity Center"
"#","Date Time, GMT-05:00","Wind Direction, ø (LGR S/N: 21920235, SEN S/N: 21873582)","Wind Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Gust Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Temp, °F (LGR S/N: 21920235, SEN S/N: 21901390)","RH, % (LGR S/N: 21920235, SEN S/N: 21901390)","Rain, in (LGR S/N: 21920235, SEN S/N: 21920227)"
2730,01/10/25 09:50:54 PM,259.7,0.00,0.00,27.266,96.730,0.000
2731,01/10/25 10:05:54 PM,259.7,0.00,0.00,27.277,96.791,0.000
2732,01/10/25 10:20:54 PM,261.1,0.00,0.00,27.349,96.898,0.000
2733,01/10/25 10:35:54 PM,261.1,0.00,0.00,27.266,97.011,0.000
2734,01/10/25 10:50:54 PM,261.1,0.00,0.00,27.171,97.128,0.000
2735,01/10/25 11:05:54 PM,261.1,0.00,0.00,27.082,97.050,0.000
2736,01/10/25 11:20:54 PM,261.1,0.00,0.00,27.019,97.034,0.000
2737,01/10/25 11:35:54 PM,261.1,0.00,0.00,26.982,97.073,0.000
2738,01/10/25 11:50:54 PM,261.1,0.00,0.00,27.054,97.057,0.000
2739,01/11/25 12:05:54 AM,261.1,0.00,0.00,27.199,96.995,0.000
2740,01/11/25 12:20:54 AM,261.1,0.00,0.00,27.064,96.950,0.000
2741,01/11/25 12:35:54 AM,261.1,0.00,0.00,26.933,97.142,0.000
2742,01/11/25 12:50:54 AM,261.1,0.00,0.00,26.899,97.144,0.000
2743,01/11/25 01:05:54 AM,261.1,0.00,0.00,26.890,97.139,0.000
2744,01/11/25 01:20:54 AM,261.1,0.00,0.00,26.899,97.145,0.000
2745,01/11/25 01:35:54 AM,259.7,0.00,0.00,26.881,97.176,0.000
2746,01/11/25 01:50:54 AM,259.7,0.00,0.00,26.973,97.427,0.000
2747,01/11/25 02:05:54 AM,318.7,0.00,2.26,27.441,97.421,0.000
2748,01/11/25 02:20:54 AM,332.7,0.00,0.00,28.015,97.336,0.000
2749,01/11/25 02:35:54 AM,334.1,0.00,3.38,28.690,97.200,0.000
2750,01/11/25 02:50:54 AM,35.1,0.00,1.12,29.197,96.738,0.000
2751,01/11/25 03:05:54 AM,344.0,0.00,1.12,29.568,96.191,0.000
2752,01/11/25 03:20:54 AM,178.3,0.00,2.26,30.171,94.716,0.000
2753,01/11/25 03:35:54 AM,109.5,0.00,0.00,30.234,94.691,0.000
2754,01/11/25 03:50:54 AM,109.5,0.00,0.00,30.045,95.549,0.000
2755,01/11/25 04:05:54 AM,109.5,0.00,0.00,29.881,96.124,0.000
2756,01/11/25 04:20:54 AM,351.0,0.00,3.38,30.254,95.116,0.000
2757,01/11/25 04:35:54 AM,129.2,0.00,1.12,30.438,94.572,0.000
2758,01/11/25 04:50:54 AM,137.6,0.00,0.00,30.432,95.306,0.000
2759,01/11/25 05:05:54 AM,136.2,0.00,0.00,30.272,95.962,0.000
2760,01/11/25 05:20:54 AM,157.2,0.00,1.12,30.220,94.884,0.000
2761,01/11/25 05:35:54 AM,162.9,0.00,0.00,30.240,94.022,0.000
2762,01/11/25 05:50:54 AM,158.6,0.00,4.50,30.182,93.205,0.000
2763,01/11/25 06:05:54 AM,167.1,0.00,7.87,30.277,90.660,0.000
2764,01/11/25 06:20:54 AM,188.1,0.00,2.26,29.993,90.718,0.000
2765,01/11/25 06:35:54 AM,181.1,0.00,1.12,29.680,91.972,0.000
2766,01/11/25 06:50:54 AM,195.1,0.00,6.76,29.457,90.921,0.000
2767,01/11/25 07:05:54 AM,171.3,0.00,6.76,29.318,87.805,0.000
2768,01/11/25 07:20:54 AM,297.6,0.00,5.64,28.864,89.322,0.000
2769,01/11/25 07:35:54 AM,199.4,0.00,12.39,28.560,87.883,0.000
2770,01/11/25 07:50:54 AM,81.4,0.00,6.76,28.405,88.130,0.000
2771,01/11/25 08:05:54 AM,186.7,0.00,4.50,28.245,88.063,0.000
2772,01/11/25 08:20:54 AM,224.6,0.00,4.50,28.144,88.795,0.000
2773,01/11/25 08:35:54 AM,129.2,0.00,4.50,27.883,90.184,0.000
2774,01/11/25 08:50:54 AM,175.5,0.00,2.26,27.426,92.801,0.000
2775,01/11/25 09:05:54 AM,153.0,0.00,1.12,27.556,92.273,0.000
2776,01/11/25 09:20:54 AM,205.0,0.00,5.64,28.589,83.456,0.000
2777,01/11/25 09:35:54 AM,157.2,0.00,4.50,29.048,80.443,0.000
2778,01/11/25 09:50:54 AM,147.4,0.00,2.26,28.776,77.729,0.000
2779,01/11/25 10:05:54 AM,202.2,0.00,6.76,28.796,75.500,0.000
2780,01/11/25 10:20:54 AM,196.5,0.00,4.50,28.753,74.359,0.000
2781,01/11/25 10:35:54 AM,150.2,0.00,5.64,28.926,72.473,0.000
2782,01/11/25 10:50:54 AM,207.8,0.00,5.64,29.264,70.900,0.000
2783,01/11/25 11:05:54 AM,193.7,0.00,4.50,29.071,70.910,0.000
2784,01/11/25 11:20:54 AM,164.3,0.00,4.50,29.172,70.224,0.000
2785,01/11/25 11:35:54 AM,144.6,0.00,3.38,29.250,69.920,0.000
2786,01/11/25 11:50:54 AM,136.2,0.00,4.50,29.815,68.457,0.000
2787,01/11/25 12:05:54 PM,183.9,0.00,4.50,30.524,68.298,0.000
2788,01/11/25 12:20:54 PM,193.7,0.00,3.38,31.296,65.414,0.000
2789,01/11/25 12:35:54 PM,172.7,0.00,5.64,30.857,66.145,0.010
2790,01/11/25 12:50:54 PM,189.5,0.00,4.50,30.481,66.223,0.000
2791,01/11/25 01:05:54 PM,188.1,0.00,4.50,30.900,64.356,0.000
2792,01/11/25 01:20:54 PM,202.2,0.00,6.76,30.997,64.714,0.000
2793,01/11/25 01:35:54 PM,60.4,0.00,4.50,31.437,63.627,0.000
2794,01/11/25 01:50:54 PM,171.3,0.00,3.38,31.460,63.851,0.000
2795,01/11/25 02:05:54 PM,124.9,0.00,5.64,31.276,63.508,0.000
2796,01/11/25 02:20:54 PM,224.6,0.00,4.50,30.886,66.233,0.000
2797,01/11/25 02:35:54 PM,185.3,0.00,5.64,30.461,68.522,0.000
2798,01/11/25 02:50:54 PM,226.0,0.00,2.26,30.682,68.423,0.000
2799,01/11/25 03:05:54 PM,198.0,0.00,4.50,30.538,67.013,0.000
2800,01/11/25 03:20:54 PM,223.2,0.00,3.38,30.582,67.933,0.000
2801,01/11/25 03:35:54 PM,46.3,0.00,2.26,31.141,66.813,0.000
2802,01/11/25 03:50:54 PM,56.2,0.00,1.12,31.523,66.358,0.000
2803,01/11/25 04:05:54 PM,183.9,0.00,4.50,30.582,69.061,0.000
2804,01/11/25 04:20:54 PM,168.5,0.00,3.38,30.105,70.863,0.000
2805,01/11/25 04:35:54 PM,178.3,0.00,4.50,29.998,71.756,0.000
2806,01/11/25 04:50:54 PM,212.0,0.00,2.26,29.651,72.569,0.000
2807,01/11/25 05:05:54 PM,192.3,0.00,0.00,29.313,73.767,0.000
2808,01/11/25 05:20:54 PM,190.9,0.00,0.00,29.143,76.457,0.000
2809,01/11/25 05:35:54 PM,190.9,0.00,0.00,28.661,78.764,0.000
2810,01/11/25 05:50:54 PM,190.9,0.00,0.00,27.667,81.540,0.000
2811,01/11/25 06:05:54 PM,190.9,0.00,0.00,26.263,86.099,0.000
2812,01/11/25 06:20:54 PM,190.9,0.00,0.00,25.061,88.405,0.000
2813,01/11/25 06:35:54 PM,190.9,0.00,0.00,24.424,89.560,0.000
2814,01/11/25 06:50:54 PM,190.9,0.00,0.00,24.206,90.445,0.000
2815,01/11/25 07:05:54 PM,190.9,0.00,0.00,23.247,90.062,0.000
2816,01/11/25 07:20:54 PM,190.9,0.00,0.00,21.510,93.002,0.000
2817,01/11/25 07:35:54 PM,190.9,0.00,0.00,20.485,93.689,0.000
2818,01/11/25 07:50:54 PM,190.9,0.00,0.00,19.560,94.542,0.000
2819,01/11/25 08:05:54 PM,192.3,0.00,0.00,18.975,95.546,0.000
2820,01/11/25 08:20:54 PM,192.3,0.00,0.00,18.338,95.846,0.000
2821,01/11/25 08:35:54 PM,192.3,0.00,0.00,17.933,96.634,0.000
2822,01/11/25 08:50:54 PM,192.3,0.00,0.00,17.321,96.773,0.000
2823,01/11/25 09:05:54 PM,192.3,0.00,0.00,16.963,96.954,0.000
2824,01/11/25 09:20:54 PM,192.3,0.00,0.00,16.524,97.090,0.000
2825,01/11/25 09:35:54 PM,192.3,0.00,0.00,16.234,96.992,0.000
2826,01/11/25 09:50:54 PM,192.3,0.00,0.00,15.780,96.967,0.000
2827,01/11/25 10:05:54 PM,192.3,0.00,0.00,15.386,96.880,0.000
2828,01/11/25 10:20:54 PM,192.3,0.00,0.00,15.067,96.783,0.000
2829,01/11/25 10:35:54 PM,192.3,0.00,0.00,14.706,96.596,0.000
2830,01/11/25 10:50:54 PM,192.3,0.00,0.00,14.367,96.509,0.000
2831,01/11/25 11:05:54 PM,192.3,0.00,0.00,14.043,96.587,0.000
2832,01/11/25 11:20:54 PM,192.3,0.00,0.00,13.831,96.451,0.000
2833,01/11/25 11:35:54 PM,192.3,0.00,0.00,13.359,95.833,0.000
2834,01/11/25 11:50:54 PM,192.3,0.00,0.00,13.064,96.371,0.000
2835,01/12/25 12:05:54 AM,192.3,0.00,0.00,12.895,95.933,0.000
2836,01/12/25 12:20:54 AM,192.3,0.00,0.00,12.688,96.344,0.000
2837,01/12/25 12:35:54 AM,192.3,0.00,0.00,12.466,95.845,0.000
2838,01/12/25 12:50:54 AM,192.3,0.00,0.00,12.162,95.637,0.000
2839,01/12/25 01:05:54 AM,192.3,0.00,0.00,12.036,95.764,0.000
2840,01/12/25 01:20:54 AM,192.3,0.00,0.00,12.013,95.773,0.000
2841,01/12/25 01:35:54 AM,192.3,0.00,0.00,11.815,95.058,0.000
2842,01/12/25 01:50:54 AM,192.3,0.00,0.00,11.439,95.093,0.000
2843,01/12/25 02:05:54 AM,192.3,0.00,0.00,11.129,94.975,0.000
2844,01/12/25 02:20:54 AM,192.3,0.00,0.00,11.120,95.039,0.000
2845,01/12/25 02:35:54 AM,192.3,0.00,0.00,10.661,94.807,0.000
2846,01/12/25 02:50:54 AM,192.3,0.00,0.00,10.607,94.954,0.000
2847,01/12/25 03:05:54 AM,192.3,0.00,0.00,10.699,95.079,0.000
2848,01/12/25 03:20:54 AM,192.3,0.00,0.00,10.366,94.241,0.000
2849,01/12/25 03:35:54 AM,192.3,0.00,0.00,10.121,94.607,0.000
2850,01/12/25 03:50:54 AM,192.3,0.00,0.00,10.053,94.455,0.000
2851,01/12/25 04:05:54 AM,192.3,0.00,0.00,10.033,94.804,0.000
2852,01/12/25 04:20:54 AM,192.3,0.00,0.00,9.608,93.594,0.000
2853,01/12/25 04:35:54 AM,192.3,0.00,0.00,9.367,94.626,0.000
2854,01/12/25 04:50:54 AM,192.3,0.00,0.00,9.275,93.927,0.000
2855,01/12/25 05:05:54 AM,192.3,0.00,0.00,8.827,94.324,0.000
2856,01/12/25 05:20:54 AM,192.3,0.00,0.00,8.866,94.266,0.000
2857,01/12/25 05:35:54 AM,192.3,0.00,0.00,8.551,93.707,0.000
2858,01/12/25 05:50:54 AM,192.3,0.00,0.00,8.591,94.235,0.000
2859,01/12/25 06:05:54 AM,192.3,0.00,0.00,8.384,93.713,0.000
2860,01/12/25 06:20:54 AM,192.3,0.00,0.00,8.175,93.591,0.000
2861,01/12/25 06:35:54 AM,192.3,0.00,0.00,7.963,93.716,0.000
2862,01/12/25 06:50:54 AM,192.3,0.00,0.00,7.770,93.596,0.000
2863,01/12/25 07:05:54 AM,192.3,0.00,0.00,7.790,93.753,0.000
2864,01/12/25 07:20:54 AM,192.3,0.00,0.00,7.641,93.069,0.000
2865,01/12/25 07:35:54 AM,192.3,0.00,0.00,7.205,92.940,0.000
2866,01/12/25 07:50:54 AM,192.3,0.00,0.00,7.173,93.364,0.000
2867,01/12/25 08:05:54 AM,192.3,0.00,0.00,7.506,93.213,0.000
2868,01/12/25 08:20:54 AM,192.3,0.00,0.00,7.750,92.824,0.000
2869,01/12/25 08:35:54 AM,192.3,0.00,0.00,7.992,91.818,0.000
2870,01/12/25 08:50:54 AM,190.9,0.00,0.00,8.253,92.419,0.000
2871,01/12/25 09:05:54 AM,190.9,0.00,0.00,8.706,91.939,0.000
2872,01/12/25 09:20:54 AM,190.9,0.00,0.00,9.108,91.473,0.000
2873,01/12/25 09:35:54 AM,190.9,0.00,0.00,9.518,91.258,0.000
2874,01/12/25 09:50:54 AM,190.9,0.00,0.00,10.477,90.220,0.000
2875,01/12/25 10:05:54 AM,190.9,0.00,0.00,12.272,88.415,0.000
2876,01/12/25 10:20:54 AM,192.3,0.00,0.00,16.486,85.319,0.000
2877,01/12/25 10:35:54 AM,190.9,0.00,0.00,22.856,80.635,0.000
2878,01/12/25 10:50:54 AM,192.3,0.00,0.00,29.660,73.698,0.000
2879,01/12/25 11:05:54 AM,192.3,0.00,0.00,33.679,64.466,0.000
2880,01/12/25 11:20:54 AM,192.3,0.00,0.00,34.104,65.371,0.000
2881,01/12/25 11:35:54 AM,192.3,0.00,0.00,36.604,62.725,0.000
2882,01/12/25 11:50:54 AM,192.3,0.00,2.26,38.608,60.401,0.000
2883,01/12/25 12:05:54 PM,192.3,0.00,1.12,41.049,56.463,0.000
2884,01/12/25 12:20:54 PM,192.3,0.00,2.26,43.115,52.201,0.000
2885,01/12/25 12:35:54 PM,196.5,0.00,4.50,44.083,49.131,0.040
2886,01/12/25 12:50:54 PM,158.6,0.00,4.50,40.514,49.442,0.060
2887,01/12/25 01:05:54 PM,176.9,0.00,3.38,41.430,45.579,0.060
2888,01/12/25 01:20:54 PM,189.5,0.00,2.26,43.491,44.537,0.040
2889,01/12/25 01:35:54 PM,174.1,0.00,3.38,42.395,45.768,0.040
2890,01/12/25 01:50:54 PM,185.3,0.00,2.26,43.221,41.866,0.040
2891,01/12/25 02:05:54 PM,190.9,0.00,3.38,43.689,42.141,0.030
2892,01/12/25 02:20:54 PM,164.3,0.00,6.76,44.393,39.480,0.010
2893,01/12/25 02:35:54 PM,181.1,0.00,4.50,44.310,40.679,0.000
2894,01/12/25 02:50:54 PM,179.7,1.12,9.01,44.643,39.339,0.000
2895,01/12/25 03:05:54 PM,161.5,0.00,4.50,43.491,41.646,0.000
2896,01/12/25 03:20:54 PM,133.4,1.12,5.64,43.288,41.361,0.000
2897,01/12/25 03:35:54 PM,161.5,0.00,4.50,42.811,43.406,0.000
2898,01/12/25 03:50:54 PM,2.8,0.00,5.64,40.557,52.902,0.000
2899,01/12/25 04:05:54 PM,351.0,0.00,3.38,37.396,59.841,0.000
2900,01/12/25 04:20:54 PM,287.8,0.00,1.12,35.784,64.791,0.000
2901,01/12/25 04:35:54 PM,294.8,0.00,1.12,33.903,70.072,0.000
2902,01/12/25 04:50:54 PM,294.8,0.00,2.26,32.826,74.391,0.000
2903,01/12/25 05:05:54 PM,313.1,0.00,0.00,31.842,77.278,0.000
2904,01/12/25 05:20:54 PM,311.7,0.00,1.12,30.418,79.776,0.000
2905,01/12/25 05:35:54 PM,311.7,0.00,1.12,29.115,82.261,0.000
2906,01/12/25 05:50:54 PM,311.7,0.00,1.12,27.822,84.408,0.000
2907,01/12/25 06:05:54 PM,311.7,0.00,0.00,27.142,85.229,0.000
2908,01/12/25 06:20:54 PM,311.7,0.00,0.00,26.253,86.023,0.000
2909,01/12/25 06:35:54 PM,311.7,0.00,0.00,25.597,87.524,0.000
2910,01/12/25 06:50:54 PM,311.7,0.00,0.00,25.196,88.098,0.000
2911,01/12/25 07:05:54 PM,311.7,0.00,1.12,25.056,88.348,0.000
2912,01/12/25 07:20:54 PM,311.7,0.00,0.00,24.811,88.728,0.000
2913,01/12/25 07:35:54 PM,311.7,0.00,0.00,24.197,89.845,0.000
2914,01/12/25 07:50:54 PM,311.7,0.00,1.12,23.743,90.706,0.000
2915,01/12/25 08:05:54 PM,235.9,0.00,2.26,23.806,90.492,0.000
2916,01/12/25 08:20:54 PM,234.5,0.00,2.26,23.464,91.281,0.000
2917,01/12/25 08:35:54 PM,249.9,0.00,2.26,23.565,91.020,0.000
2918,01/12/25 08:50:54 PM,237.3,0.00,0.00,22.996,91.283,0.000
2919,01/12/25 09:05:54 PM,238.7,0.00,1.12,22.402,92.934,0.000
2920,01/12/25 09:20:54 PM,238.7,0.00,2.26,22.084,93.347,0.000
2921,01/12/25 09:35:54 PM,241.5,0.00,2.26,22.440,93.193,0.000
2922,01/12/25 09:50:54 PM,237.3,0.00,1.12,22.084,92.844,0.000
2923,01/12/25 10:05:54 PM,238.7,0.00,0.00,21.292,94.263,0.000
2924,01/12/25 10:20:54 PM,238.7,0.00,0.00,21.360,94.865,0.000
2925,01/12/25 10:35:54 PM,240.1,0.00,0.00,20.863,94.891,0.000
2926,01/12/25 10:50:54 PM,240.1,0.00,0.00,20.669,96.027,0.000
2927,01/12/25 11:05:54 PM,238.7,0.00,0.00,20.496,96.124,0.000
2928,01/12/25 11:20:54 PM,238.7,0.00,1.12,20.439,96.020,0.000
2929,01/12/25 11:35:54 PM,240.1,0.00,0.00,20.106,96.431,0.000
2930,01/12/25 11:50:54 PM,240.1,0.00,0.00,19.787,97.020,0.000
2931,01/13/25 12:05:54 AM,240.1,0.00,0.00,19.758,97.363,0.000
2932,01/13/25 12:20:54 AM,240.1,0.00,0.00,19.675,96.710,0.000
2933,01/13/25 12:35:54 AM,238.7,0.00,0.00,19.486,97.046,0.000
2934,01/13/25 12:50:54 AM,238.7,0.00,0.00,19.434,97.305,0.000
2935,01/13/25 01:05:54 AM,238.7,0.00,0.00,19.308,96.995,0.000
2936,01/13/25 01:20:54 AM,238.7,0.00,0.00,19.038,97.215,0.000
2937,01/13/25 01:35:54 AM,238.7,0.00,0.00,18.806,97.432,0.000
2938,01/13/25 01:50:54 AM,238.7,0.00,0.00,18.613,97.623,0.000
2939,01/13/25 02:05:54 AM,238.7,0.00,0.00,18.903,97.934,0.000
2940,01/13/25 02:20:54 AM,238.7,0.00,0.00,19.305,97.342,0.000
2941,01/13/25 02:35:54 AM,238.7,0.00,0.00,19.454,97.101,0.000
2942,01/13/25 02:50:54 AM,238.7,0.00,0.00,19.549,96.529,0.000
2943,01/13/25 03:05:54 AM,238.7,0.00,0.00,19.526,96.933,0.000
2944,01/13/25 03:20:54 AM,238.7,0.00,0.00,19.710,97.131,0.000
2945,01/13/25 03:35:54 AM,238.7,0.00,0.00,20.206,97.028,0.000
2946,01/13/25 03:50:54 AM,238.7,0.00,0.00,20.534,96.612,0.000
2947,01/13/25 04:05:54 AM,238.7,0.00,0.00,20.867,96.611,0.000
2948,01/13/25 04:20:54 AM,238.7,0.00,0.00,21.495,96.234,0.000
2949,01/13/25 04:35:54 AM,238.7,0.00,0.00,22.113,95.854,0.000
2950,01/13/25 04:50:54 AM,238.7,0.00,0.00,22.701,95.349,0.000
2951,01/13/25 05:05:54 AM,238.7,0.00,0.00,23.103,94.990,0.000
2952,01/13/25 05:20:54 AM,238.7,0.00,0.00,23.310,94.411,0.000
2953,01/13/25 05:35:54 AM,238.7,0.00,0.00,23.232,95.236,0.000
2954,01/13/25 05:50:54 AM,238.7,0.00,0.00,23.585,94.856,0.000
2955,01/13/25 06:05:54 AM,238.7,0.00,0.00,23.889,94.665,0.000
2956,01/13/25 06:20:54 AM,238.7,0.00,0.00,24.145,94.389,0.000
2957,01/13/25 06:35:54 AM,238.7,0.00,0.00,24.372,93.935,0.000
2958,01/13/25 06:50:54 AM,238.7,0.00,0.00,24.487,93.599,0.000
2959,01/13/25 07:05:54 AM,238.7,0.00,0.00,24.796,92.721,0.000
2960,01/13/25 07:20:54 AM,238.7,0.00,0.00,24.978,92.555,0.000
2961,01/13/25 07:35:54 AM,238.7,0.00,0.00,25.176,93.103,0.000
2962,01/13/25 07:50:54 AM,238.7,0.00,0.00,25.534,92.766,0.000
2963,01/13/25 08:05:54 AM,238.7,0.00,0.00,25.871,92.169,0.000
2964,01/13/25 08:20:54 AM,238.7,0.00,0.00,26.146,92.041,0.000
2965,01/13/25 08:35:54 AM,238.7,0.00,0.00,26.388,91.760,0.000
2966,01/13/25 08:50:54 AM,238.7,0.00,0.00,26.769,91.046,0.000
2967,01/13/25 09:05:54 AM,238.7,0.00,0.00,27.286,90.129,0.000
2968,01/13/25 09:20:54 AM,238.7,0.00,0.00,28.033,89.236,0.000
2969,01/13/25 09:35:54 AM,238.7,0.00,0.00,28.791,88.040,0.000
2970,01/13/25 09:50:54 AM,238.7,0.00,0.00,29.293,87.495,0.000
2971,01/13/25 10:05:54 AM,238.7,0.00,0.00,29.935,86.203,0.000
2972,01/13/25 10:20:54 AM,238.7,0.00,0.00,30.562,85.171,0.000
2973,01/13/25 10:35:54 AM,238.7,0.00,0.00,31.798,82.719,0.000
2974,01/13/25 10:50:54 AM,238.7,0.00,0.00,32.450,82.000,0.000
2975,01/13/25 11:05:54 AM,238.7,0.00,0.00,32.844,81.744,0.000
2976,01/13/25 11:20:54 AM,238.7,0.00,0.00,33.289,81.312,0.000
2977,01/13/25 11:35:54 AM,238.7,0.00,0.00,33.912,81.207,0.000
2978,01/13/25 11:50:54 AM,238.7,0.00,0.00,34.785,79.789,0.000
2979,01/13/25 12:05:54 PM,238.7,0.00,0.00,35.919,78.173,0.000
2980,01/13/25 12:20:54 PM,143.2,0.00,3.38,39.076,71.434,0.000
2981,01/13/25 12:35:54 PM,141.8,0.00,5.64,41.720,63.624,0.000
2982,01/13/25 12:50:54 PM,98.3,0.00,3.38,40.483,67.553,0.000
2983,01/13/25 01:05:54 PM,169.9,0.00,4.50,41.436,65.521,0.000
2984,01/13/25 01:20:54 PM,67.4,0.00,2.26,42.357,64.208,0.000
2985,01/13/25 01:35:54 PM,186.7,0.00,6.76,42.042,63.267,0.000
2986,01/13/25 01:50:54 PM,172.7,0.00,2.26,42.598,61.425,0.000
2987,01/13/25 02:05:54 PM,209.2,0.00,6.76,41.382,61.280,0.000
2988,01/13/25 02:20:54 PM,226.0,0.00,13.51,41.421,60.659,0.000
2989,01/13/25 02:35:54 PM,202.2,0.00,5.64,41.140,59.382,0.000
2990,01/13/25 02:50:54 PM,26.7,0.00,4.50,41.324,59.870,0.000
2991,01/13/25 03:05:54 PM,188.1,0.00,6.76,41.430,57.987,0.000
2992,01/13/25 03:20:54 PM,328.5,0.00,6.76,40.759,58.311,0.000
2993,01/13/25 03:35:54 PM,189.5,0.00,1.12,40.320,60.067,0.000
2994,01/13/25 03:50:54 PM,223.2,0.00,4.50,40.431,59.915,0.000
2995,01/13/25 04:05:54 PM,209.2,0.00,4.50,40.451,56.135,0.000
2996,01/13/25 04:20:54 PM,219.0,0.00,5.64,39.587,59.150,0.000
2997,01/13/25 04:35:54 PM,70.2,0.00,2.26,39.047,61.295,0.000
2998,01/13/25 04:50:54 PM,216.2,0.00,0.00,38.476,64.173,0.000
2999,01/13/25 05:05:54 PM,9.8,0.00,2.26,37.150,70.224,0.000
3000,01/13/25 05:20:54 PM,297.6,0.00,0.00,35.649,75.810,0.000
3001,01/13/25 05:35:54 PM,308.9,0.00,1.12,34.477,79.171,0.000
3002,01/13/25 05:50:54 PM,226.0,0.00,2.26,34.147,78.839,0.000
3003,01/13/25 06:05:54 PM,181.1,0.00,0.00,33.478,81.312,0.000
3004,01/13/25 06:20:54 PM,198.0,0.00,0.00,32.232,84.833,0.000
3005,01/13/25 06:35:54 PM,240.1,0.00,0.00,31.431,86.549,0.000
3006,01/13/25 06:50:54 PM,335.5,0.00,0.00,30.668,88.449,0.000
3007,01/13/25 07:05:54 PM,335.5,0.00,0.00,29.525,90.864,0.000
3008,01/13/25 07:20:54 PM,334.1,0.00,1.12,28.836,92.470,0.000
3009,01/13/25 07:35:54 PM,261.1,0.00,0.00,28.724,91.406,0.000
3010,01/13/25 07:50:54 PM,308.9,0.00,0.00,28.560,92.030,0.000
3011,01/13/25 08:05:54 PM,308.9,0.00,0.00,28.506,91.194,0.000
3012,01/13/25 08:20:54 PM,289.2,0.00,0.00,28.081,90.924,0.000
3013,01/13/25 08:35:54 PM,255.5,0.00,0.00,27.570,90.585,0.000
3014,01/13/25 08:50:54 PM,254.1,0.00,0.00,26.827,91.736,0.000
3015,01/13/25 09:05:54 PM,254.1,0.00,0.00,26.364,92.198,0.000
3016,01/13/25 09:20:54 PM,254.1,0.00,0.00,25.524,92.686,0.000
3017,01/13/25 09:35:54 PM,254.1,0.00,0.00,24.955,93.330,0.000
3018,01/13/25 09:50:54 PM,254.1,0.00,0.00,24.796,93.619,0.000
3019,01/13/25 10:05:54 PM,254.1,0.00,0.00,24.723,94.035,0.000
3020,01/13/25 10:20:54 PM,254.1,0.00,0.00,24.352,94.440,0.000
3021,01/13/25 10:35:54 PM,254.1,0.00,0.00,23.715,95.445,0.000
3022,01/13/25 10:50:54 PM,254.1,0.00,0.00,23.709,95.921,0.000
3023,01/13/25 11:05:54 PM,254.1,0.00,0.00,23.517,95.068,0.000
3024,01/13/25 11:20:54 PM,254.1,0.00,1.12,23.373,95.589,0.000
3025,01/13/25 11:35:54 PM,254.1,0.00,0.00,23.632,94.972,0.000
3026,01/13/25 11:50:54 PM,254.1,0.00,2.26,23.556,94.086,0.000
3027,01/14/25 12:05:54 AM,224.6,0.00,3.38,24.154,88.995,0.000
3028,01/14/25 12:20:54 AM,224.6,0.00,0.00,23.995,87.320,0.000
3029,01/14/25 12:35:54 AM,241.5,0.00,1.12,24.269,85.138,0.000
3030,01/14/25 12:50:54 AM,217.6,0.00,0.00,23.643,87.253,0.000
3031,01/14/25 01:05:54 AM,217.6,0.00,1.12,23.049,86.589,0.000
3032,01/14/25 01:20:54 AM,217.6,0.00,0.00,22.566,86.418,0.000
3033,01/14/25 01:35:54 AM,245.7,0.00,3.38,22.271,85.826,0.000
3034,01/14/25 01:50:54 AM,237.3,0.00,0.00,21.731,85.600,0.000
3035,01/14/25 02:05:54 AM,237.3,0.00,0.00,20.849,86.741,0.000
3036,01/14/25 02:20:54 AM,237.3,0.00,0.00,20.554,86.625,0.000
3037,01/14/25 02:35:54 AM,212.0,0.00,1.12,20.226,87.037,0.000
3038,01/14/25 02:50:54 AM,233.1,0.00,0.00,19.724,87.372,0.000
3039,01/14/25 03:05:54 AM,238.7,0.00,0.00,19.546,87.701,0.000
3040,01/14/25 03:20:54 AM,238.7,0.00,0.00,18.986,87.077,0.000
3041,01/14/25 03:35:54 AM,238.7,0.00,0.00,18.372,88.278,0.000
3042,01/14/25 03:50:54 AM,238.7,0.00,0.00,17.712,89.476,0.000
3043,01/14/25 04:05:54 AM,238.7,0.00,0.00,17.431,90.646,0.000
3044,01/14/25 04:20:54 AM,238.7,0.00,0.00,17.325,91.177,0.000
3045,01/14/25 04:35:54 AM,238.7,0.00,0.00,16.905,91.092,0.000
3046,01/14/25 04:50:54 AM,238.7,0.00,0.00,16.558,91.920,0.000
3047,01/14/25 05:05:54 AM,238.7,0.00,0.00,16.066,92.117,0.000
3048,01/14/25 05:20:54 AM,238.7,0.00,0.00,15.748,92.680,0.000
3049,01/14/25 05:35:54 AM,238.7,0.00,0.00,15.525,93.228,0.000
3050,01/14/25 05:50:54 AM,238.7,0.00,0.00,15.120,93.822,0.000
3051,01/14/25 06:05:54 AM,238.7,0.00,0.00,15.134,94.383,0.000
3052,01/14/25 06:20:54 AM,238.7,0.00,1.12,15.202,93.661,0.000
3053,01/14/25 06:35:54 AM,237.3,0.00,0.00,14.990,93.245,0.000
3054,01/14/25 06:50:54 AM,237.3,0.00,0.00,14.826,93.100,0.000
3055,01/14/25 07:05:54 AM,237.3,0.00,0.00,14.468,93.289,0.000
3056,01/14/25 07:20:54 AM,237.3,0.00,0.00,13.928,93.295,0.000
